,Unnamed: 0,DIST,geometry,state_x,office_count,Population,Center_Busyness,normalised
16,16,"upper subansiri, arunachal pradesh","POLYGON ((94.32046434740204 27.773626379810228, 94.30868927910973 27.78327471169413, 94.2973762089002 27.790082953778054, 94.27730607007129 27.800253028505793, 94.2608219826015 27.80739640476923, 94.20707464343165 27.811931514322893, 94.19675379284999 27.81105046794484, 94.1954090829425 27.814927996284382, 94.19519504182978 27.836190329550817, 94.18648309161979 27.84030029311604, 94.17445027058562 27.844788673729177, 94.17374182834506 27.84505260063633, 94.16345312877091 27.843418918001056, 94.15727337796687 27.85155484764727, 94.15619388772086 27.857784566881534, 94.15241051426102 27.865631546920458, 94.1494139109892 27.86659193197728, 94.14478724014118 27.8659034445299, 94.13901979889464 27.8615650391251, 94.13190611925751 27.857485284228986, 94.12533072871311 27.861460379445052, 94.11588030708157 27.859623967911727, 94.1056476912362 27.86069458301321, 94.09979080385885 27.859454536956953, 94.08984144186257 27.85277893001054, 94.07747509344458 27.848966828826235, 94.06344430310821 27.869079930655268, 94.06301197139271 27.875333859134145, 94.06380364666327 27.879319220029767, 94.06157772996798 27.887075667327146, 94.05944838612234 27.905878518702444, 94.05498789805539 27.907779316644895, 94.0509695059456 27.91153247822844, 94.05108027369815 27.914175679041925, 94.05641708921088 27.917650854112022, 94.06036806391201 27.921825905000063, 94.07150097329267 27.938774627312128, 94.06082959574292 27.944443804860345, 94.0585401425375 27.9484720635094, 94.05232524871244 27.952245040417814, 94.04424877863443 27.954120527191098, 94.04179512797754 27.956372859688557, 94.03610317494523 27.957090523441924, 94.02153325467683 27.954364369565983, 94.0188590363579 27.954915285595348, 94.01437773633596 27.95583832041462, 93.99995603406903 27.966596385036045, 93.9953803417376 27.969857078464077, 93.99112265118669 27.97456576343303, 93.98209097447861 27.976466898228423, 93.9773790910572 27.97370008109472, 93.97311481472754 27.965837252300624, 93.97164146038588 27.965579793283442, 93.96905241489283 27.976050259084136, 93.96014705022102 27.97768989634963, 93.9493155029591 27.978465407671873, 93.9460298452373 27.980683461157383, 93.9437033912952 27.984694370956795, 93.94329950081466 27.994279359255522, 93.94142868626376 27.998231612674847, 93.94176983792934 27.9996546817875, 93.94103057428278 28.001597178659114, 93.93455626062148 28.005193788722398, 93.9157079019934 28.01239731033453, 93.91605414533853 28.01866344212652, 93.91523753755486 28.02489807179764, 93.91304588670732 28.029016141736523, 93.90838346810432 28.03218914266938, 93.89135110679038 28.037495003334715, 93.8893594982031 28.03945030952527, 93.88644463587826 28.04441097985415, 93.87730162584651 28.052975748544032, 93.87554566776717 28.058964568136158, 93.87669638209911 28.064813935823963, 93.87930033797949 28.07110307050428, 93.87806828264826 28.072788254735627, 93.86759054080711 28.077700800341358, 93.85794198237046 28.080911610260365, 93.85714019192244 28.082960450438087, 93.86608722590259 28.092038387666896, 93.87518278717235 28.099170326571272, 93.88239343912997 28.104967958827103, 93.88409813891522 28.107382753358433, 93.8795018174852 28.11477326637059, 93.87978998235837 28.120485484080298, 93.88385710817472 28.125326980702088, 93.89590536722088 28.128347738777443, 93.87948362081158 28.160576858057908, 93.85393299461921 28.19901407086209, 93.84988484692063 28.20740098606532, 93.84620141219189 28.21803848494645, 93.84409992926298 28.22942296892025, 93.84518577617555 28.235903772447852, 93.84279145898827 28.23881474153087, 93.82144726667417 28.248556994111297, 93.78995819398601 28.257107627294754, 93.78282028942147 28.260273188250576, 93.77733800994169 28.2595828728356, 93.76892112940381 28.262536109767467, 93.7613636443915 28.2679871533408, 93.75559970221711 28.276896992943435, 93.75185458172058 28.279531555297137, 93.74938844924235 28.284171563061076, 93.74573779193744 28.286299626145095, 93.73284939986016 28.28731897238927, 93.72530916323176 28.29087599819212, 93.70533811036537 28.30759977374311, 93.69799168156867 28.31104165216587, 93.6871473054647 28.32023872794404, 93.68399692627935 28.32134458181256, 93.67435044522568 28.316251996976955, 93.66626648635135 28.30650632551576, 93.66039523370145 28.304181022571075, 93.65344541882992 28.303036519059987, 93.63717243561082 28.308833674542456, 93.63364810189888 28.307859330974004, 93.63128024771476 28.30536139528199, 93.62614418148185 28.295194503232526, 93.62285014217517 28.2857636683326, 93.61398833781357 28.27161470993463, 93.60055310735476 28.271858748948013, 93.59605699488606 28.27084245432653, 93.59015580101524 28.26783061817667, 93.58047639058574 28.260785193739174, 93.57480165428743 28.255595676212284, 93.56765585340419 28.26173463126298, 93.56020541139988 28.26016794460718, 93.5576397385781 28.260945112917103, 93.54574353712557 28.267511839857182, 93.53874320785391 28.26916966238478, 93.51961852764514 28.270431625127433, 93.51281477910027 28.271698164176843, 93.50237310079079 28.276293432162227, 93.49509174799395 28.276617859733626, 93.48302265511659 28.281101193588277, 93.47940278504393 28.280809272320035, 93.4749760192009 28.275423147743904, 93.47195232787166 28.273421104663797, 93.45849185498412 28.27135501444927, 93.45627619806888 28.27157057620394, 93.45101900332314 28.28174746173032, 93.44851481347625 28.282863029747876, 93.44581351582742 28.28224858809547, 93.440092536362 28.28246119498166, 93.43497597987225 28.279640108888273, 93.42809678007848 28.282338197513532, 93.41753591441922 28.28808068955727, 93.41410941608055 28.296529248489406, 93.4117846613489 28.306456233761494, 93.40337646716311 28.308807409470038, 93.39784798608218 28.307868311975557, 93.38949788028071 28.30597322316077, 93.38766676216514 28.309188094106332, 93.3871955322849 28.312454377940227, 93.38501519846079 28.311906847174082, 93.38212614186668 28.311181155231356, 93.3817023296831 28.3162916306136, 93.38335530062726 28.32129163794713, 93.38178803923047 28.323138225567405, 93.36768600261574 28.329373411575705, 93.36411407171434 28.32948522227368, 93.36261831546072 28.332482554159846, 93.36217379899573 28.33648827203194, 93.36439072707627 28.34208609013778, 93.36368594399113 28.34333437715035, 93.36138362060947 28.344113512586432, 93.35280005546282 28.344277971668905, 93.34750917629707 28.345123782048255, 93.34444343096443 28.34709136167968, 93.34014237240454 28.35303414669459, 93.323191268115 28.349170921344193, 93.31526619861644 28.3449825518407, 93.30621735204252 28.34138567851801, 93.30089143460248 28.340103603352322, 93.29746257116064 28.34004521532427, 93.29145514023828 28.347829984954206, 93.2880878373469 28.35478061820599, 93.28608774889575 28.364483284527914, 93.28088463021949 28.366208879143286, 93.26301001223472 28.366720874263937, 93.2489491652523 28.360534633761134, 93.24267236760697 28.350476965625273, 93.23844125207734 28.34768193380851, 93.23512889770696 28.346469415628995, 93.23258272841555 28.344082502028954, 93.22983747414375 28.34007135781517, 93.22973602314681 28.33530062018774, 93.22624151105312 28.33378974818077, 93.22487908333375 28.334594581904568, 93.2277221061837 28.340164607777872, 93.22432477688831 28.36061910611073, 93.22731798464646 28.377089111594156, 93.23663431410456 28.39987532220074, 93.23100295090943 28.407482493466095, 93.22120860194687 28.412859730931157, 93.2097886881254 28.418495888475068, 93.19557865828638 28.425256742572824, 93.18628582959767 28.431995221816962, 93.18789541606407 28.439248095995836, 93.195579095745 28.443411619987177, 93.20611872475729 28.448245391630266, 93.2128040164731 28.451491263072473, 93.21883845802344 28.457435838825162, 93.22772690649315 28.46955670063603, 93.23433813028109 28.47722666302752, 93.24059476243002 28.482004552990812, 93.25924718525779 28.49081754054684, 93.26814901775849 28.496170999362878, 93.27492425136435 28.50041136186251, 93.28120834520041 28.504102728732374, 93.28463648604966 28.51307756583153, 93.2869721602905 28.520517235631054, 93.29427747130451 28.542732233490607, 93.30284339607707 28.55692106552732, 93.31067862711151 28.565595667433005, 93.30877121840457 28.576222781230626, 93.30301003112206 28.591410395630195, 93.30534764470971 28.59894102873747, 93.3118701037563 28.600372104686542, 93.31683453395063 28.603140300463465, 93.3250679181495 28.606399525300652, 93.33313049498534 28.60767782011211, 93.33536633369717 28.61501846226339, 93.3364683085041 28.622882342988138, 93.33784466734124 28.63310036172575, 93.34245280123586 28.639573964030898, 93.34746208678804 28.639536530726357, 93.35638363565782 28.638295499139954, 93.36729793420074 28.64023134043399, 93.37521818593368 28.64393821019497, 93.395198869607 28.648860434167222, 93.41734819034447 28.652280040639695, 93.43532786070702 28.661691927947583, 93.44299696269809 28.668825965004636, 93.44684515533972 28.671937887012373, 93.45119310456434 28.675417520925002, 93.4622474205455 28.667775857877697, 93.46803892889154 28.656372095574643, 93.47220459563823 28.651449529154714, 93.4796465008888 28.65297589018967, 93.48096224376728 28.661659545999544, 93.48467236527542 28.674342009540776, 93.48909914098519 28.679444947787356, 93.49662111648215 28.683318016087117, 93.50101540034298 28.683369461424476, 93.50636879892244 28.681436796486132, 93.51468546363945 28.67917879145568, 93.52387963455463 28.67314168786538, 93.52563313657049 28.664943966360603, 93.52988308054695 28.66057009681205, 93.53923389818583 28.65813515477139, 93.56663970635569 28.6588713415415, 93.61232556784636 28.65509706242738, 93.62540509893856 28.656941091562803, 93.64416819923068 28.661103306332766, 93.6589477359674 28.66603367905295, 93.67474146969084 28.67114736053365, 93.69081839311126 28.678525408040336, 93.70494353893021 28.679107608943607, 93.71910971838177 28.683030202638324, 93.73032445454332 28.687376505313225, 93.73685374083917 28.688435503478846, 93.75259078009415 28.68234070613273, 93.76649792168293 28.673711288747473, 93.78038659090592 28.6676072300196, 93.79048794714463 28.67048369242117, 93.80256354578029 28.67934945634407, 93.82400113322618 28.693977643404214, 93.84078694282016 28.703602112870737, 93.84924580377154 28.706470397703306, 93.85488736996909 28.70606733787773, 93.86307968748646 28.704870823405663, 93.87048023992946 28.702765794931196, 93.90923599573006 28.675630648727047, 93.92465412836486 28.669329133971342, 93.93118782976053 28.67073937679462, 93.93962837979264 28.676042457733455, 93.94861307492314 28.688117941418355, 93.96207238428649 28.703657762313465, 93.96542158064328 28.712032482705116, 93.99303807826551 28.687469934057145, 93.99994638754629 28.682143592989927, 94.00455102058113 28.678355965601625, 94.00746703693649 28.67433417461432, 94.0129009331055 28.671275252157315, 94.01891561121398 28.668270877653992, 94.02141731952227 28.665211589024814, 94.02668321240098 28.65093950213205, 94.01354719384155 28.631494244243488, 94.00946979249518 28.621399864586245, 94.00677044204033 28.610552452175945, 94.00509567247738 28.59064973989027, 94.00473769363364 28.577452392808304, 94.02475404713005 28.565225474267475, 94.05302442693555 28.550814328962662, 94.0613234591089 28.5491819127931, 94.06902088317189 28.544227912009415, 94.07482483027552 28.538970726094607, 94.08851962291746 28.533420086033477, 94.09532941580447 28.535232304334027, 94.10020734393304 28.535754111086913, 94.10304294730845 28.532778108394716, 94.10647655712023 28.52500981492366, 94.11065712539003 28.524039597153592, 94.11212986908512 28.520972181870665, 94.11083643624336 28.511668351152995, 94.112392663561 28.502821471497096, 94.10895237373674 28.497262523400394, 94.11473156873733 28.488838107981035, 94.11818250740654 28.47541488053887, 94.12625796740028 28.470354173387808, 94.12975167058077 28.46666860973436, 94.13608264641297 28.451157745224883, 94.14249477294274 28.444155107825043, 94.15517056756175 28.43577338286183, 94.16595704404827 28.43196693467603, 94.17160987596803 28.43245414684184, 94.17665735915308 28.434719606425823, 94.18791714263298 28.429080321242765, 94.19584725028125 28.429501588711002, 94.20369867489279 28.431238979420325, 94.21729128644603 28.436095938170038, 94.22256452592906 28.43590511265099, 94.22866209476852 28.433030510289488, 94.23496557405569 28.427859197357396, 94.24009792850423 28.433218516495696, 94.24012764046795 28.44152523389739, 94.24267594915138 28.44540990373492, 94.24514024095825 28.446424717004685, 94.25550012941856 28.43977765198643, 94.26590471362388 28.435071705678904, 94.27089037187291 28.43188008700956, 94.27813613553784 28.430334357318333, 94.28676556908208 28.43161050894047, 94.2961707030006 28.42843098253806, 94.29982183029345 28.42244869555493, 94.30591737429752 28.418579530464033, 94.31186028870587 28.416600714092798, 94.3122232096185 28.41418384474241, 94.30509848606954 28.395586055093663, 94.31191438730636 28.37521958236252, 94.31878098751025 28.372271486210213, 94.32546381921019 28.36827421048375, 94.32873289995598 28.36113041371585, 94.33299712582166 28.357507775656153, 94.34059925608172 28.358006445949524, 94.34687910175421 28.354865397509037, 94.3713454192484 28.352813541445997, 94.37422824437148 28.351413253432188, 94.37613167774751 28.343893587221718, 94.38000564063348 28.340203244623936, 94.38948041530827 28.335539332633108, 94.40471225857348 28.33997838624635, 94.40660223743578 28.327505339354982, 94.39965316941363 28.322241323732516, 94.38950557272673 28.3165383899367, 94.38096237128195 28.3086137043614, 94.37814288097636 28.299427344599124, 94.37819447047967 28.294648655758905, 94.38465352683795 28.286830440338615, 94.39325717254856 28.27823594752438, 94.39604347935038 28.273319568301744, 94.39746045845845 28.263194811964347, 94.40484229073589 28.258958680830197, 94.41450715819715 28.25579977480344, 94.42036347327924 28.25388526856184, 94.41309762855238 28.252419229415974, 94.40751729466923 28.25259429386837, 94.40039325677097 28.25519142544929, 94.38680654089413 28.257666785522982, 94.3757683343571 28.24574244132334, 94.37260630574025 28.243805725717447, 94.37076575695629 28.235092569046632, 94.37165825942118 28.224743078084845, 94.3701557715871 28.220169320070955, 94.37110698240829 28.211138250097214, 94.36791283815253 28.206210380661762, 94.35983514521813 28.198177269000023, 94.36408569132261 28.19016176035096, 94.37211701176692 28.185581564142563, 94.37782151893622 28.180741379486705, 94.37995333362915 28.17621126810746, 94.37797661799286 28.167666701352967, 94.38113245109008 28.158305492815174, 94.39482322151845 28.141560304254423, 94.39521242516787 28.136149952903402, 94.38987209682959 28.120708505659426, 94.4010199815782 28.10438161235156, 94.39814632914312 28.08844320077373, 94.39517507504782 28.082364380092766, 94.40266081789191 28.07961186280012, 94.40595048397964 28.075713463812534, 94.41078928309454 28.0718954421503, 94.41166367478823 28.06879810200829, 94.4208356705525 28.06606177667781, 94.42899013418506 28.062268612547985, 94.44268533555217 28.060548867203984, 94.47043770638095 28.048411228894114, 94.47870829489355 28.03897008977553, 94.48758657358037 28.021392161069212, 94.50964285203723 28.018941875817358, 94.51635834612074 28.0150722481443, 94.52591120065907 28.000484232517117, 94.5281035307378 27.994892491080613, 94.53164844220318 27.989531707425783, 94.53543863893022 27.9856067015205, 94.52874482318697 27.97675600482667, 94.52614197731187 27.966066239792305, 94.52847741904318 27.95787180940606, 94.5343175587592 27.951921283077134, 94.5391922221157 27.9435345229168, 94.5411349758722 27.933007853120806, 94.54592077089183 27.925071918261448, 94.5578552703585 27.909872335368483, 94.5614178283624 27.902066597001383, 94.56999786777953 27.898344765821193, 94.582615172646 27.894185227015324, 94.59142013917989 27.892306162750796, 94.59628542269266 27.889705734976303, 94.59790150678495 27.88065212517132, 94.5981941942574 27.8703681586558, 94.59248203245636 27.861280503611223, 94.5805410488168 27.855685074646114, 94.56258488139959 27.85581347243656, 94.53693842746044 27.849580726298456, 94.50712004246766 27.83593524508785, 94.48650690988295 27.83577776855658, 94.47901848938524 27.832910121985613, 94.47282635431617 27.832485237749392, 94.46774932982258 27.827032708050076, 94.46458393902239 27.82471932486844, 94.45164292303379 27.824837775598517, 94.44687202966561 27.8226016972589, 94.44570637649322 27.813605834888715, 94.44333826248246 27.810683521992804, 94.43705948370562 27.808645056523556, 94.42688021223466 27.807442812233667, 94.42137204777627 27.806048817001827, 94.40567888901813 27.79219345757953, 94.397816968718 27.793741424593957, 94.38824975297462 27.793870377976365, 94.38284307623388 27.788976231555168, 94.37512318654903 27.78305560046675, 94.36807602277854 27.776570201125722, 94.3500253616954 27.763741166611727, 94.3358664881663 27.75743462139826, 94.32470529333641 27.770287544114655, 94.32046434740204 27.773626379810228))",arunachal pradesh,3.0,83448.0,3.59505320678746e-05,0.0480384729319426
17,17,"itanagar, arunachal pradesh","POLYGON ((93.6264366357374 27.01484566382692, 93.59845146258886 26.994492808557116, 93.58573092710253 26.998308968404274, 93.56919423292337 27.01230155703646, 93.55901780634113 27.04537494488472, 93.55011343277712 27.078448334087717, 93.54756932529364 27.10516145545933, 93.53612084399957 27.131874576249256, 93.52212825691733 27.156043592432194, 93.5081356691098 27.17258028541397, 93.50813566948385 27.18657287342162, 93.51958414980759 27.194205193412483, 93.55265753920267 27.199293406830492, 93.55767557022544 27.19967941019922, 93.57046628721649 27.198021354162957, 93.60353967471144 27.191661086655934, 93.61498815586688 27.16622001888726, 93.62770869024186 27.138234844233043, 93.65060565053221 27.11533788251827, 93.66459823830061 27.11024966969722, 93.69258341262078 27.097529134968447, 93.70403189411891 27.089896815012903, 93.70657600090996 27.074632174284552, 93.68876725321826 27.061911639730862, 93.66587029265409 27.05427931895706, 93.64424538400245 27.044102892678886, 93.6264366357374 27.01484566382692))",arunachal pradesh,12.0,80476.93333333333,0.0001491110496258,0.2137703601846351
